File Name,Generated Caption
image.3630.jpg,a man is sitting on a bed with a white and white dog
image.3631.jpg,a man is standing in a swimming pool
image.3632.jpg,a little girl in a red shirt is playing with a red ball
image.3633.jpg,a woman in a white dress is playing with a red bag
image.3634.jpg,a group of people are standing in a city street
image.3635.jpg,a bird is flying over a large tree
image.3636.jpg,FAILED
image.3637.jpg,a man in a red shirt is standing in front of a tree
image.3638.jpg,a woman with a white and white shirt is standing in front of a white building
image.3639.jpg,a man with a baby in a red shirt is sitting on a bench
image.364.jpg,a man in a red shirt is playing a guitar
image.3640.jpg,a man in a white shirt is standing next to a large rock
image.3641.jpg,a man in a black shirt is walking down a sidewalk
image.3642.jpg,a young girl with a blue shirt is looking at a picture
image.3647.jpg,a woman is eating a baby in a red and white and white dog
image.3648.jpg,a girl in a pink dress is walking through a tree
image.3649.jpg,a girl in a green dress is walking through a field
image.365.jpg,a group of people are playing with a band
image.3650.jpg,a girl in a pink shirt is swimming in a swimming pool
image.3651.jpg,a man in a white dress is standing in front of a large man in a white shirt
image.3652.jpg,a young boy with a blue shirt is holding a blue shirt
image.3653.jpg,a girl in a pink shirt is blowing a large bubble
image.3654.jpg,a little girl is sitting on a bench
image.3655.jpg,a woman is standing on a red and white and white and white and white dog
image.3656.jpg,a group of people are standing in a field of people
image.3657.jpg,a group of people are standing on the beach
image.3658.jpg,a group of people are sitting in a line of a group of people
image.3659.jpg,a man in a white shirt is standing in a white tent
image.366.jpg,a crowd of people are gathered in a crowd of people
image.3660.jpg,a person is standing on a rock overlooking a lake
image.3661.jpg,a man is sitting on a bench with a man in a blue shirt
image.3662.jpg,a person is standing in a field of leaves
image.3663.jpg,a man and a woman are sitting on a tree
image.3664.jpg,a basketball player in a white uniform is playing with a basketball
image.3665.jpg,a dog is standing on a dirt path
image.3666.jpg,a man in a black shirt and a black shirt is running on a street
image.3667.jpg,a black and white dog is in a snow with a red jacket
image.3668.jpg,a dog is running through the grass
image.3669.jpg,a man is standing in front of a large tree
image.367.jpg,a woman in a red shirt is sitting on a bus
image.3670.jpg,a person is standing in a field of water
image.3671.jpg,a man in a red shirt is standing next to a man in a red shirt
image.3672.jpg,FAILED
image.3673.jpg,a man in a black shirt is standing in front of a store
image.3674.jpg,a young girl in a pink shirt is walking through a tree
image.3675.jpg,a woman in a white dress is eating a white and white dog
image.3676.jpg,a bird with a white and white bird is standing in the water
image.3677.jpg,a man is sitting on a skateboard
image.3678.jpg,a person in a red dress is standing in a field of a large tree
image.3679.jpg,a man is sitting on a red and white and white and white and white and white and white dog
image.368.jpg,a man in a red shirt is climbing a rock wall
image.3680.jpg,a man in a blue shirt is standing in front of a large rock
image.3681.jpg,a man in a red shirt is playing a guitar
image.3682.jpg,a man in a red shirt climbs a rock
image.3685.jpg,a person is standing in a field of a tree
image.3686.jpg,a young boy with a blue shirt is standing on a bed
image.3687.jpg,a dog is running through the grass
image.3688.jpg,a child is sitting in a pile of a large tree
image.3689.jpg,a man is standing in a large white and white and white dog
image.369.jpg,a white and white dog is standing on the water
image.3690.jpg,a bird with a bird in its mouth
image.3691.jpg,a little girl is sitting on a tree with a red and white and white flowers
image.3692.jpg,a man is sitting on a bed with a red and white and white dog
image.3693.jpg,FAILED
image.3694.jpg,a little boy is sitting on a wooden bench
image.3695.jpg,a group of people are walking on a rocky hill
image.3696.jpg,a woman in a red shirt is sitting on a bed
image.3697.jpg,a man in a white shirt is standing in a field of a man in a yellow shirt
image.3698.jpg,a white dog is running through the snow
image.3699.jpg,a man is standing in a swimming pool
image.37.jpg,a man in a red shirt is standing in front of a large building
image.370.jpg,a group of people are standing in front of a building
image.3700.jpg,a small dog is playing with a toy
image.3701.jpg,a girl in a red dress is standing in front of a large building
image.3702.jpg,a man is climbing a rock
image.3703.jpg,a man in a white shirt is sitting in a chair with a woman in a white shirt
image.3704.jpg,a person in a yellow shirt is walking through a wooded area
image.3705.jpg,a man in a blue shirt is standing next to a tree
image.3706.jpg,a man is standing on a bench with a black and white dog
image.3707.jpg,a young boy in a blue shirt and sunglasses is jumping into the water
image.3708.jpg,a black bird is standing in the water
image.3709.jpg,a person in a green shirt is walking through a grassy field
image.371.jpg,a black bird is standing in the air
image.3710.jpg,a woman in a blue shirt is sitting on a bed
image.3711.jpg,a woman in a red dress and a white dress is standing in front of a white and white and white dog
image.3712.jpg,FAILED
image.3713.jpg,a man is standing on a bridge
image.3714.jpg,a man is standing in a large red and white and white bird
image.3715.jpg,a man is standing in front of a white building
image.3716.jpg,a black dog is standing in the water
image.3717.jpg,a young girl is blowing a large tree
image.3718.jpg,a man is standing in a field of a large yellow and white dog
image.3719.jpg,a man in a white shirt is doing a trick on a skateboard
image.372.jpg,a group of people are sitting in a room with a building in front of a building
image.3720.jpg,a black and white dog is standing in the water
image.3721.jpg,a man in a white dress is standing in front of a large building
image.3722.jpg,a little boy is playing with a toy
image.3723.jpg,a man is standing in a swimming pool
image.3724.jpg,a group of people are standing in a room with a group of people
image.3729.jpg,a man in a red shirt and a white shirt is playing with a microphone
image.373.jpg,a man with a baby is sitting on a bed
image.3730.jpg,a man is standing in front of a large white and white and white and white dog
image.3731.jpg,a small dog is standing in a green field
image.3732.jpg,a man in a red shirt and a backpack is walking through a field
image.3733.jpg,a man in a yellow shirt is walking through a large tree
image.3734.jpg,a man is standing in a large white and white and white bird
image.3735.jpg,a dog is standing in front of a tree
image.3736.jpg,a group of people are sitting on a field of a large fence
image.3737.jpg,a white bird is standing on a beach
image.3738.jpg,a man is standing in a large white and white and white and white dog
image.3739.jpg,a man is sitting on a red and white and white and white and white and white dog
image.374.jpg,a person stands on a grassy road
image.3740.jpg,a man is sitting on a bench with a man in a blue shirt
image.3741.jpg,a dog is laying on the ground
image.3742.jpg,a little girl is standing in a field of a large group of people
image.3743.jpg,a man is sitting on a fire with a fire
image.3744.jpg,a little girl is eating a blue and blue toy
image.3745.jpg,a man in a red shirt is sitting on a wooden wall
image.3746.jpg,a football player in red and white uniform is running
image.3747.jpg,a woman is sitting on a table with a woman in a white shirt
image.375.jpg,a woman in a dress is standing in front of a large building
image.3752.jpg,a man in a red dress is standing in front of a large tree
image.3753.jpg,a white bird is flying through a large field
image.3754.jpg,a little boy is playing with a toy
image.3755.jpg,a man with a red hat and a hat is standing in front of a man in a red jacket
image.3756.jpg,a group of people are sitting in a line of a building
image.3757.jpg,a man and a woman are standing in front of a building
image.3758.jpg,a man in a red shirt is playing with a red and white balloon
